Year,Date,Month,Allotment,Plot,Community,Crop_Generic,Plants,Total_Flowers,Beetles,Hoverflies,Flies,Butterflies,Honeybees,Solitary_Bees,Wasps,Terrestris,Lapidarius,Pascuorum,Pratorum,Hypnorum,Hortorum ,Bumblebees
2018,2018-04-22,April,Weald,Judith,Individual,Currant,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Judith,Individual,Gooseberry,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Judith,Individual,Plum,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Judith,Individual,Plum,1.0,750,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,Judith,Individual,Strawberry,14.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,August,Weald,Judith,Individual,Blackberry,5.0,150,0,0,0,0,6,0,0,1,0,1,0,0,0,2
2018,2018-08-30,August,Weald,Judith,Individual,Raspberry,100.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,August,Weald,Judith,Individual,Raspberry,6.0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018,2018-08-05,August,Weald,Judith,Individual,Strawberry,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Judith,Individual,Tomato,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Judith,Individual,Courgette,2.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Judith,Individual,Squash,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Judith,Individual,Blackberry,4.0,800,0,0,0,0,10,0,0,3,0,0,0,0,0,3
2018,2018-06-21,June,Weald,Judith,Individual,Cucumber,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Judith,Individual,Pepper,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Judith,Individual,Raspberry,100.0,300,0,0,0,0,5,0,0,0,0,2,0,0,0,2
2018,2018-06-21,June,Weald,Judith,Individual,Rbean,18.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Judith,Individual,Tomato,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Judith,Individual,Apple,1.0,200,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Judith,Individual,Bbean,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Judith,Individual,Bbean,20.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Judith,Individual,Cucumber,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Judith,Individual,Currant,3.0,300,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Judith,Individual,Strawberry,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Judith,Individual,Strawberry,11.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Judith,Individual,Tomato,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Judith,Individual,Courgette,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Judith,Individual,Rbean,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Judith,Individual,Rbean,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Kate_H,Individual,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Kate_H,Individual,Rbean,3.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Kate_H,Individual,Squash,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Kate_H,Individual,Squash,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Kate_H,Individual,Tomato,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Kate_H,Individual,Tomato,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Kate_H,Individual,Tomato,10.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Kate_H,Individual,Cucumber,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Kate_H,Individual,Cucumber,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-05,June,Weald,Kate_H,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Kate_H,Individual,Apple,1.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Kate_H,Individual,Cherry,2.0,200,0,0,0,0,4,1,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Kate_H,Individual,Currant,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Kate_H,Individual,Pear,1.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Kate_H,Individual,Pear,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Kate_H,Individual,Strawberry,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Kate_H,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Mami,Individual,Rbean,4.0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Mami,Individual,Rbean,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Mami,Individual,Rbean,4.0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Mami,Individual,Rbean,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Mami,Individual,Squash,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Mami,Individual,Tomato,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Mami,Individual,Cucumber,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Mami,Individual,Tomato,3.0,60,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,2018-06-21,June,Weald,Mami,Individual,Bbean,8.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Mami,Individual,Courgette,1.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Mami,Individual,Tomato,3.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-25,May,Weald,Mami,Individual,Bbean,12.0,120,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-05-25,May,Weald,Mami,Individual,Strawberry,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-25,May,Weald,Mami,Individual,Tomato,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Mami,Individual,Rbean,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Mami,Individual,Squash,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,RandomW_33,Individual,Apple,1.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,RandomW_33,Individual,Currant,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,RandomW_33,Individual,Gooseberry,4.0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,RandomW_33,Individual,Plum,1.0,50,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2018,2018-04-22,April,Weald,RandomW_33,Individual,Plum,4.0,400,0,0,1,0,0,1,0,2,0,0,0,0,0,2
2018,2018-04-22,April,Weald,RandomW_33,Individual,Strawberry,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,RandomW_33,Individual,Apple,1.0,200,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,RandomW_33,Individual,Strawberry,45.0,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,RandomW_34,Individual,Tomato,6.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_34,Individual,Apple,1.0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_34,Individual,Apple,1.0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_34,Individual,Apple,1.0,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_34,Individual,Cherry,1.0,100,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2018,2018-05-03,May,Weald,RandomW_34,Individual,Currant,2.0,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_34,Individual,Currant,6.0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_34,Individual,Strawberry,20.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_34,Individual,Strawberry,,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,RandomW_35,Individual,Cherry,2.0,2000,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,RandomW_35,Individual,Currant,6.0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,RandomW_35,Individual,Gooseberry,1.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-04-22,April,Weald,RandomW_35,Individual,Strawberry,11.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,RandomW_36,Individual,Bbean,100.0,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,RandomW_36,Individual,Raspberry,22.0,66,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,RandomW_36,Individual,Strawberry,15.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,RandomW_37,Individual,Raspberry,40.0,120,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,RandomW_37,Individual,Strawberry,40.0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_38,Individual,Apple,2.0,100,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_38,Individual,Currant,4.0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,RandomW_38,Individual,Gooseberry,4.0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Rowan,Individual,Rbean,6.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Rowan,Individual,Pepper,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Rowan,Individual,Raspberry,20.0,60,0,0,0,0,4,0,1,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Rowan,Individual,Raspberry,25.0,125,0,0,0,0,2,0,0,2,0,0,0,0,0,2
2017,2017-08-22,August,Weald,Rowan,Individual,Rbean,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Rowan,Individual,Rbean,3.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Rowan,Individual,Cucumber,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Rowan,Individual,Cucumber,3.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Rowan,Individual,Cucumber,3.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Rowan,Individual,Raspberry,30.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Rowan,Individual,Raspberry,8.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Rowan,Individual,Raspberry,5.0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,2017-07-25,July,Weald,Rowan,Individual,Rbean,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Rowan,Individual,Rbean,3.0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Rowan,Individual,Rbean,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Rowan,Individual,Rbean,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Rowan,Individual,Bbean,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Rowan,Individual,Courgette,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Rowan,Individual,Courgette,3.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Rowan,Individual,Courgette,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-01,August,Weald,Rowan,Individual,Courgette,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Rowan,Individual,Raspberry,30.0,120,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Rowan,Individual,Rbean,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Rowan,Individual,Rbean,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Rowan,Individual,Rbean,,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-01,August,Weald,Rowan,Individual,Rbean,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Rowan,Individual,Squash,2.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Rowan,Individual,Squash,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-01,August,Weald,Rowan,Individual,Squash,2.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2018,2018-07-09,July,Weald,Rowan,Individual,Courgette,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Rowan,Individual,Raspberry,10.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-05,June,Weald,Rowan,Individual,Raspberry,5.0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2018,2018-06-05,June,Weald,Rowan,Individual,Squash,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Rowan,Individual,Bbean,5.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Rowan,Individual,Bbean,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Rowan,Individual,Cherry,1.0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Rowan,Individual,Currant,2.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Rowan,Individual,Raspberry,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Rowan,Individual,Strawberry,5.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Rowan,Individual,Strawberry,10.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Rowan,Individual,Strawberry,10.0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Rowan,Individual,Raspberry,20.0,80,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2018,2018-09-21,September,Weald,Rowan,Individual,Raspberry,20.0,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Rowan,Individual,Rbean,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Vanessa,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Vanessa,Individual,Courgette,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Vanessa,Individual,Rbean,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Vanessa,Individual,Rbean,3.0,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Vanessa,Individual,Rbean,8.0,80,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Vanessa,Individual,Squash,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Vanessa,Individual,Squash,6.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Vanessa,Individual,Squash,12.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Vanessa,Individual,Squash,3.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Vanessa,Individual,Tomato,4.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Vanessa,Individual,Tomato,7.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Vanessa,Individual,Cucumber,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Vanessa,Individual,Pepper,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Vanessa,Individual,Rbean,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Vanessa,Individual,Rbean,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Vanessa,Individual,Rbean,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-05,July,Weald,Vanessa,Individual,Rbean,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Vanessa,Individual,Tomato,3.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vanessa,Individual,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Vanessa,Individual,Cucumber,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vanessa,Individual,Cucumber,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Vanessa,Individual,Pear,1.0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Vanessa,Individual,Rbean,4.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vanessa,Individual,Rbean,3.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Vanessa,Individual,Squash,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Vanessa,Individual,Squash,4.0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vanessa,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vanessa,Individual,Squash,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vanessa,Individual,Squash,4.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Vanessa,Individual,Tomato,8.0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vanessa,Individual,Tomato,2.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Vanessa,Individual,Courgette,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Vanessa,Individual,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Vanessa,Individual,Rbean,3.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Vanessa,Individual,Squash,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-05,June,Weald,Vanessa,Individual,Blackberry,2.0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Vanessa,Individual,Courgette,1.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Vanessa,Individual,Cucumber,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-17,May,Weald,Vanessa,Individual,Raspberry,15.0,60,0,0,0,0,2,0,0,0,1,0,0,0,0,1
2017,2017-08-22,August,Weald,Vicki_K,Individual,Courgette,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Vicki_K,Individual,Courgette,7.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-22,August,Weald,Vicki_K,Individual,Tomato,15.0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-08-10,August,Weald,Vicki_K,Individual,Tomato,10.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Vicki_K,Individual,Blackberry,,17,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2017,2017-07-25,July,Weald,Vicki_K,Individual,Rbean,10.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-07-17,July,Weald,Vicki_K,Individual,Tomato,15.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-22,June,Weald,Vicki_K,Individual,Blackberry,,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Vicki_K,Individual,Blackberry,5.0,29,0,0,0,0,1,1,0,2,0,0,0,1,0,3
2017,2017-06-01,June,Weald,Vicki_K,Individual,Blackberry,5.0,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2017,2017-06-01,June,Weald,Vicki_K,Individual,Bbean,22.0,550,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Vicki_K,Individual,Raspberry,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-09,June,Weald,Vicki_K,Individual,Raspberry,4.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-01,June,Weald,Vicki_K,Individual,Raspberry,10.0,50,0,0,0,0,0,0,0,1,0,0,1,0,0,2
2017,2017-06-01,June,Weald,Vicki_K,Individual,Strawberry,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-01,June,Weald,Vicki_K,Individual,Strawberry,7.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-01,June,Weald,Vicki_K,Individual,Strawberry,4.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017,2017-06-01,June,Weald,Vicki_K,Individual,Tomato,6.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,2017-06-01,June,Weald,Vicki_K,Individual,Tomato,12.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vicki_K,Individual,Courgette,5.0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vicki_K,Individual,Cucumber,3.0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vicki_K,Individual,Pepper,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Vicki_K,Individual,Squash,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Vicki_K,Individual,Squash,9.0,27,0,0,0,0,9,0,0,0,1,0,0,0,0,1
2018,2018-07-24,July,Weald,Vicki_K,Individual,Courgette,4.0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Vicki_K,Individual,Cucumber,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Vicki_K,Individual,Cucumber,3.0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Vicki_K,Individual,Pepper,6.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Vicki_K,Individual,Pepper,10.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-07-24,July,Weald,Vicki_K,Individual,Squash,7.0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2018,2018-07-09,July,Weald,Vicki_K,Individual,Tomato,10.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Vicki_K,Individual,Blackberry,3.0,150,0,1,0,0,4,0,0,2,1,0,0,0,0,3
2018,2018-06-21,June,Weald,Vicki_K,Individual,Courgette,1.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-06-21,June,Weald,Vicki_K,Individual,Cucumber,2.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-05-03,May,Weald,Vicki_K,Individual,Bbean,10.0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-09-21,September,Weald,Vicki_K,Individual,Courgette,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Viv,Individual,Rbean,5.0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-30,August,Weald,Viv,Individual,Rbean,20.0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-07,August,Weald,Viv,Individual,Rbean,30.0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,2018-08-05,August,Weald,Viv,Individual,Blackberry,6.0,180,1,0,0,0,6,0,0,5,0,0,0,0,0,5
